CEP,Nome,Latitude,Longitude
25931630,Luiz Miguel Cassiano,-22.5777377,-43.191336
26291033,Calebe Fogaça,-22.7699821,-43.5299924
23071642,Ísis Sousa,-22.9035842,-43.5662438
27337250,João Vitor da Mota,-22.5459192,-44.1714671
21525530,Stella Silva,-22.8037221,-43.3569288
25615065,Isabel da Paz,-22.511181,-43.1529163
27931176,Anthony da Mota,-22.4022149,-41.8344273
20960008,Henry Leão,-22.8992775,-43.2609188
26220279,Asafe Peixoto,-22.7566332,-43.4343748
24801108,Emanuelly Machado,-22.7407912,-42.8466668
22451268,Bernardo Costela,-22.9879841,-43.2479825
28910390,Francisco da Rocha,-22.8808992,-42.0390056
21740350,Maria Clara Farias,-22.8908374,-43.382061
24230165,Yan Sampaio,-22.9043971,-43.1093638
21012407,Lorenzo Fernandes,-22.8227207,-43.2853599
24859352,Ryan Vargas,-22.8068812,-42.9427699
24726050,Yago Santos,-22.7873561,-42.9544883
26070230,Josué Guerra,-22.7121184,-43.4249569
24451330,Lucas Cavalcanti,-22.8317263,-43.0121521
23088300,Marcelo Casa Grande,-22.884093,-43.5487575
23031390,Caleb Gonçalves,-22.9654688,-43.6063744
25710062,Maria Laura Siqueira,-22.4952969,-43.1432244
26083490,João Pedro Cassiano,-22.7351773,-43.5128748
20211450,Beatriz Vieira,-22.9247136,-43.2305965
22763589,Gustavo Henrique Pires,-22.9488157,-43.3580913
25963050,Hadassa Aparecida,-22.4204354,-42.9752523
21615480,Lucca Fogaça,-22.8564826,-43.3849845
24715165,Lívia Teixeira,-22.8093174,-42.9968627
25235455,Luiz Miguel Sousa,-22.6802658,-43.3536025
24412290,Otávio Novaes,-22.8460004,-43.0619818
25907076,Brayan Macedo,-22.6514236,-43.0862621
24340070,Gabriela Aragão,-22.9416209,-43.0286853
23013490,Ravy Moreira,-22.8951648,-43.5365634
26116110,Caio Cardoso,-22.7546341,-43.4013353
25770100,Vitor Gabriel da Costa,-22.2856187,-43.1022541
23030590,Bryan Peixoto,-22.9605063,-43.5787465
25011554,Letícia das Neves,-22.7862985,-43.3053106
27276300,Isabella Jesus,-22.5220222,-44.1352112
26297492,Letícia Mendonça,-22.8209259,-43.591924
28630274,Ana Lívia Costa,-22.2887261,-42.5340796
26298653,Heitor Freitas,-22.8560468,-43.6101301
26061640,Emanuella Souza,-22.6833072,-43.3729033
21645494,Jade Viana,-22.8393288,-43.3980294
24230022,Emilly Garcia,-22.9094071,-43.1050365
21645640,Antonella Peixoto,-22.822872,-43.396255
25255260,Laura Melo,-22.6278061,-43.2818503
28623120,Ana Pimenta,-22.2970158,-42.5375372
26150260,Antony Andrade,-22.7097766,-43.4145053
26382500,Catarina Aragão,-22.6979394,-43.5319861
23819230,Luísa Monteiro,-22.8406387,-43.8016071
26080320,Julia Cardoso,-22.7197525,-43.5123987
25665131,Ana da Rosa,-22.5125352,-43.2207073
26115010,Maria Liz Camargo,-22.7558885,-43.4003625
25065270,Arthur Gabriel Gomes,-22.7670763,-43.2905591
24813063,Luiz Otávio Oliveira,-22.7597717,-42.904235
25530152,Rafaela Pires,-22.8022332,-43.390991
24732580,Ana Sophia Guerra,-22.8257726,-42.9767433
25938180,Mariah Nunes,-22.6190099,-43.1802907
21072570,Yasmin da Mota,-22.8478342,-43.2868746
25926786,Paulo Cunha,-22.7116669,-43.132261
20720330,Rodrigo Rios,-22.9119678,-43.2885695
25045515,João Guilherme Gonçalves,-22.7862985,-43.3053106
21875971,Ana Lívia Barbosa,-22.8734299,-43.4512033
28013044,Olivia Rios,-21.7626682,-41.3184501
25615170,Antonella da Rocha,-22.491146,-43.1538822
28051065,Fernanda Sampaio,-21.7617077,-41.324969
24930190,Yan Rios,-22.9250582,-42.8836965
27333220,Aylla Peixoto,-22.5380696,-44.1259621
26083505,Ester Mendonça,-22.7349762,-43.5125201
24937445,Ravi Lucca Guerra,-22.9569501,-43.0013399
24460250,Théo Camargo,-22.811956,-43.0482865
21044050,Larissa Marques,-22.8945314,-43.2614992
23530079,Fernanda Cunha,-22.9674264,-43.7056394
26084060,Kevin Silveira,-22.7380485,-43.5209214
21770104,Thomas da Cruz,-22.8984414,-43.4439856
25900168,Júlia Fonseca,-22.6566022,-43.0398345
25930790,Ana Clara Camargo,-22.6320487,-43.1723594
26225290,Bruna Castro,-22.7561319,-43.4607419
27150390,João Araújo,-22.480774,-43.8276419
25675121,Natália Caldeira,-22.4955356,-43.1984873
23565040,Gustavo da Paz,-22.8914756,-43.7210324
21665066,Arthur Miguel Nogueira,-22.8326243,-43.388462
21832345,Samuel Siqueira,-22.895464,-43.4892462
26564510,Manuela da Rosa,-22.771178,-43.4199636
25040195,Eloá Barros,-22.6155676,-43.2835744
24750760,Evelyn Castro,-22.8597044,-43.0335077
21640250,Henry Andrade,-22.9258104,-43.6786794
21512210,Antony Costela,-22.8384815,-43.3604179
23057036,João Lucas Aparecida,-22.911189,-43.5924725
21070530,Diogo Siqueira,-22.8428898,-43.2764628
25919357,Thales Silva,-22.6566022,-43.0398345
21070250,Davi Lucca Mendes,-22.845581,-43.2889421
22710034,Yago Pires,-22.9500614,-43.3832891
23894530,Bianca Santos,-22.7420247,-43.6873333
25561090,Josué Barros,-22.7753044,-43.368883
27524302,Alice Mendes,-22.468322,-44.4787183
27140030,Ayla Monteiro,-22.4745563,-43.8185162
25060120,Thales Macedo,-22.7862985,-43.3053106
21061340,João Felipe Montenegro,-22.8682671,-43.2801094
23902630,Kaique Vargas,-23.005718,-44.3208575
23840180,Rafael Sampaio,-22.8631923,-43.7779091
24910065,Sophie Aragão,-22.9339527,-42.8245961
23894678,Asafe Gomes,-22.7336357,-43.6955324
20241350,Vitor Pimenta,-22.9265993,-43.1957448
25770097,Mariah Nogueira,-22.2537634,-43.07096
21532040,Arthur Miguel Santos,-22.8208346,-43.366888
25808300,Luigi Pereira,-22.1053461,-43.2104
28080745,Murilo Monteiro,-21.7508499,-41.2654636
27935220,Caio Moraes,-22.3907381,-41.792899
23035326,Davi Lucas Gonçalves,-22.9939925,-43.596635
27143227,Luiza Monteiro,-22.539238,-43.7941707
23934185,Marcos Vinicius Albuquerque,-22.9705588,-44.2998713
26298521,Maria Laura Santos,-22.8560618,-43.5978049
23060750,Luiza da Mota,-22.8991016,-43.5895257
26521118,Guilherme Nascimento,-22.8098494,-43.4193916
24436130,Ravi Lucca Camargo,-22.8231815,-43.0622651
28614070,Isabella Costa,-22.2940768,-42.5272315
22451385,Cauê Pacheco,-22.9763419,-43.2292059
25275250,Isadora da Rocha,-22.65005,-43.2218012
23017530,Fernando Castro,-22.9229403,-43.5188996
27262290,Maria Liz Moreira,-22.5226286,-44.1096954
25240513,Kevin Aparecida,-22.6518709,-43.2989594
25046430,Pedro Miguel Mendonça,-22.7862985,-43.3053106
28021110,Maria Clara Gomes,-21.7925146,-41.2833674
25640033,Marcos Vinicius Rios,-22.5236764,-43.1829124
27335680,Brenda Vieira,-22.5378568,-44.1313187
23811739,Emilly Teixeira,-22.8538087,-43.7597423
26291338,Ana Júlia da Rosa,-22.8092200088,-43.451
25267085,Lavínia Ferreira,-22.6303299,-43.2184096
23832010,Hellena da Paz,-22.8336456,-43.7628803
23071573,Sophie Teixeira,-22.9035842,-43.5662438
23810400,Ryan Ribeiro,-22.8631923,-43.7779091
21330290,Noah Mendes,-22.8856767,-43.3722472
23590150,Otto Nogueira,-22.9196515,-43.6843877
27331200,Gabriel Lima,-22.5554461,-44.1511463
24710200,Maria Liz Carvalho,-22.8272883,-43.0637646
28073150,Ana Campos,-21.7158953,-41.3169096
27940490,Ágatha Ribeiro,-22.3854184,-41.7855869
28070406,Clara Guerra,-21.7212688,-41.3249954
25903760,Pedro Lucas Vieira,-22.6566022,-43.0398345
27350150,Fernanda Rocha,-22.5358847,-44.185407
22630000,Gabriela Pires,-23.0094314,-43.3273604
20766300,Rafaela Sampaio,-22.9040738,-43.2560837
23932015,Elisa Sá,-22.9823464,-44.2925094
24736215,Zoe Moura,-22.8218379,-42.971242
24851516,Bruna Moura,-22.8490859,-42.8932842
23894402,Joana Brito,-22.7530802,-43.7159011
22765435,Maria Luiza Moraes,-22.9659768,-43.3491496
24732570,Antônio Sá,-22.8244463,-42.969442
28022730,Maria Liz Pinto,-21.8147625,-41.3003049
21810025,Heitor da Conceição,-22.8759756,-43.4560534
25223810,Enrico da Cruz,-22.7862985,-43.3053106
26325260,João Felipe Oliveira,-22.7195866,-43.5560248
23540165,Emanuelly Freitas,-22.9766391,-43.701535
27935210,Asafe Aragão,-22.3915125,-41.7937451
28616300,Ana Beatriz Nunes,-22.2934341,-42.4994564
26087090,Mariah Moraes,-22.7174929,-43.518474
24859116,Thiago Pereira,-22.7749824,-42.9161467
26280302,Aurora Alves,-22.7427064,-43.4861447
24810036,Giovanna Gomes,-22.7802612,-42.8887076
24360110,Melina Moura,-22.9128207,-43.0899163
23913410,Maria da Rosa,-22.9869925,-44.23637
21046285,Larissa da Paz,-22.8574971,-43.2430137
26556515,Joana Pacheco,-22.7819449,-43.4293183
20756040,Luiz Otávio Souza,-22.8878312,-43.3020805
23025041,Theodoro Novaes,-23.0019203,-43.6382914
25670000,Rodrigo Siqueira,-22.496707,-43.2001376
25245800,João Pedro da Mota,-22.6406604,-43.3383134
25056300,Emanuella Mendes,-22.7585137,-43.2769132
26143435,Laís Moraes,-22.7256624,-43.4275905
26084210,Antonella Silveira,-22.7439487,-43.5246361
26450020,Ester Silveira,-22.6527426,-43.5939315
28035612,João Gabriel Cunha,-21.7626682,-41.3184501
26020285,Isaque Nogueira,-22.722786,-43.454667
26381027,André Rios,-22.6917619,-43.5792967
20021150,Rhavi Santos,-22.9130142,-43.1706104
26023170,Rael Azevedo,-22.7283086,-43.4489909
26011001,João Guilherme Nunes,-22.7558804,-43.4295563
25990119,Diogo Castro,-22.3714372,-42.8701514
23061100,Dante Aragão,-22.8865252,-43.2780383
28912200,Caroline Peixoto,-22.8700687,-42.0484
25240290,Caio Carvalho,-22.642738,-43.2830871
28605420,Camila Correia,-22.2601785,-42.5234392
24230101,Ágatha da Paz,-22.9026313,-43.1112953
24804262,Daniel da Conceição,-22.7470831,-42.8331538
23830220,Laura Teixeira,-22.8327838,-43.7676168
21660270,Mirella Vasconcelos,-22.8397143,-43.3752919
27281690,Aurora Souza,-22.5001436,-44.1108228
27275770,Paulo Moraes,-22.5120515,-44.132132
27280272,Alana Andrade,-22.4926184,-44.0746327
24859488,Catarina Moreira,-22.7749824,-42.9161467
26225295,Luna Ramos,-22.7417564,-43.450135
24466160,Luiz Felipe Cavalcanti,-22.8134189,-43.0626713
22630090,André Machado,-23.0093809,-43.3396688
22775720,Ryan Rodrigues,-22.9477105,-43.371127
21710720,Mariah Andrade,-22.8754884,-43.4220108
23591694,Davi Luiz Fernandes,-22.9196515,-43.6843877
23094210,Luiz Miguel Dias,-22.877227,-43.5199639
28020085,Ravi Silva,-21.7925146,-41.2833674
26053320,Enzo Gabriel Leão,-22.6717091,-43.4559087
27285175,Fernanda Silva,-22.4886743,-44.0950709
25510012,Catarina Fogaça,-22.7825794,-43.3841019
25264692,Luiz Otávio Machado,-22.7862985,-43.3053106
23831370,Erick Carvalho,-22.8631923,-43.7779091
23550232,Allana Dias,-22.9196515,-43.6843877
27277215,Matheus Silveira,-22.4960644,-44.1269188
24808540,Isis da Rosa,-22.7749132,-42.8619913
26520550,Mariana Viana,-22.8098494,-43.4193916
24130337,Arthur Almeida,-22.8918447,-43.0887848
24851970,Ester Pereira,-22.8490859,-42.8932842
26050245,Cauã Nascimento,-22.6833448,-43.4560501
23548224,Theo Vieira,-22.9578924,-43.6954858
26220570,Mariane Nogueira,-22.7597309,-43.4356217
27410210,Laura Rodrigues,-22.4132747,-44.260613
26290645,Bento Pimenta,-22.7734917,-43.5237052
21072180,Nathan Cavalcante,-22.8495376,-43.284529
23820725,Lorena Moraes,-22.8631923,-43.7779091
26210012,Benjamin Leão,-22.7561319,-43.4607419
21031270,Rhavi da Rocha,-22.851943,-43.2612576
23900630,Luna Moraes,-23.0064307,-44.3137659
23915060,Mariana Duarte,-23.0257988,-44.1591863
21931530,Fernando Souza,-22.8054064,-43.1958645
21060600,Ana Liz Cavalcanti,-22.8625432,-43.2640991
22723433,Benjamim Gomes,-22.9230494,-43.3739788
21043012,Cecilia Rezende,-22.8626395,-43.2539991
24941545,Esther Cardoso,-22.9473722,-42.9124955
26050160,Manuella Novais,-22.690172,-43.4671128
23082330,Thiago Caldeira,-22.8868,-43.5694599
25954245,Luiz Felipe Fernandes,-22.4368782,-42.9379912
21852207,Bárbara Costela,-22.8742263,-43.4685442
23059490,Mariane Cassiano,-22.9138285,-43.5981983
25914000,Ana Clara Dias,-22.5670626,-43.0583007
27524515,Maria Luísa Farias,-22.4865098,-44.4863723
23934065,Marcos Vinicius Barbosa,-22.97798,-44.3016636
24850710,Cauã Fernandes,-22.7909467,-42.9149297
27525134,Josué Aparecida,-22.4789841,-44.4886313
25555420,Julia Sá,-22.7898121,-43.3693163
23515070,Alexia Brito,-22.9201211,-43.6873657
25260006,Pietro Cavalcante,-22.642813,-43.2774695
21625040,Renan Macedo,-22.8347534,-43.3983787
26285630,Danilo Mendes,-22.7508294,-43.4603187
24737370,Francisco Cassiano,-22.8448591,-43.0153506
24110236,Otto Farias,-22.8578569,-43.101557
25807130,Valentim Rios,-22.1068811,-43.2076802
26185427,Melissa Vieira,-22.7084893,-43.3371822
24913600,Marina Câmara,-22.9173877,-42.8479474
21720230,Esther Pires,-22.8633229,-43.4474245
27542110,Gabriela Pastor,-22.4627504,-44.4489635
28020828,Agatha Jesus,-21.7745074,-41.2807852
25215275,Dante Azevedo,-22.6829459,-43.2798396
28021560,Mathias Cardoso,-21.7576966,-41.3189256
20021070,Isaac da Mata,-22.9108315,-43.1720313
24425530,Ana Clara Lopes,-22.8535181,-43.0864884
21910350,Julia Lopes,-22.8065158,-43.1787618
24421410,Julia Rezende,-22.8306278,-43.0406824
24724180,Murilo Duarte,-22.8039869,-42.9552784
25956020,Alícia Peixoto,-22.428738,-42.9660397
20540230,Sabrina Vasconcelos,-22.9247639,-43.2563118
25535060,Ravi Lucca Montenegro,-22.7991109,-43.4023625
22725340,Gabriel da Mota,-22.909079,-43.3802439
24141162,Léo Gomes,-22.8900066,-43.0618529
21875180,Ana Laura Pastor,-22.8702017,-43.445986
25635040,Isadora Casa Grande,-22.5273917,-43.1767108
23068080,Enzo Castro,-22.8861804,-43.6074461
28633970,Maria Sophia Correia,-22.2285394,-42.5223714
21540750,Alícia Pastor,-22.8913111,-43.2867981
23547410,Cauã Fonseca,-22.9674264,-43.7056394
26291368,Elisa Cardoso,-22.7839287,-43.5455345
24877615,Brenda Moura,-22.7143268,-42.9213087
21750430,Beatriz da Mata,-22.8826688,-43.4178419
22780803,Rebeca Brito,-22.9522963,-43.3821347
23027030,Stephany Teixeira,-22.8193111,-43.2719987
25253560,Maria das Neves,-22.7863667,-43.3046818
26183831,Heloísa Gonçalves,-22.7226591,-43.3355846
22020030,Cauã Sampaio,-22.9654405,-43.1760737
25225646,Carlos Eduardo Cassiano,-22.6985541,-43.2714804
27972004,Giovanna Siqueira,-22.31485,-41.7556709
25957004,Apollo da Mota,-22.4382633,-42.9793932
25231210,Marina Cardoso,-22.6835457,-43.3007048
25725616,Lucas Gabriel Oliveira,-22.4796996,-43.2690413
26383577,Mateus Sampaio,-22.7047449,-43.5667018
22713710,José Miguel das Neves,-22.9230494,-43.3739788
23555052,Agatha Pimenta,-22.9130816,-43.6915126
21840264,Bárbara da Cunha,-22.8742263,-43.4685442
23080420,Evelyn Pereira,-22.8999065,-43.5688509
26235080,Lunna da Cunha,-22.7497695,-43.4335622
24421520,Juliana Lima,-22.8301154,-43.0386402
21840470,Gabrielly Pastor,-22.8744895,-43.4674476
25957095,Bruna Aparecida,-22.4247151,-42.9751387
21520462,João Macedo,-22.792698,-43.3800201
20760400,Joaquim Gomes,-22.8732814,-43.2824972
23815270,Larissa Barros,-22.865804,-43.7809296
26580020,Dom Pimenta,-22.7864718,-43.4180869
26089260,Miguel Carvalho,-22.6882723,-43.5127779
24924015,Levi Fonseca,-22.9339527,-42.8245961
23590807,Ana Cecília Cirino,-22.9196515,-43.6843877
25976448,Maria Clara Mendonça,-22.4169605,-42.9756016
24855344,Nathan Azevedo,-22.7749824,-42.9161467
21250680,Rodrigo Barros,-22.8210072,-43.3152539
22793550,Maria Alice Monteiro,-23.0037634,-43.3763897
26587200,João Gabriel Cirino,-22.800732,-43.430511
28027145,Maria Helena Camargo,-21.7681952,-41.3271797
26061690,Augusto Vargas,-22.68559,-43.4127714
21236430,Arthur Viana,-22.8903446,-43.578523
22775040,Raul Santos,-22.9727518094,-43.3884886319
22772550,Gabrielly Cavalcante,-22.9469649,-43.3617534
22775630,Luiz Gustavo Câmara,-22.9429194,-43.3703645
25954090,Benicio Cunha,-22.4356818,-42.9413327
23060600,Kevin Abreu,-22.9120556,-43.6146683
26173400,Theodoro Costa,-22.7286075,-43.3548499
22763635,Vicente Sá,-22.9442865,-43.352572
23070000,Fernanda da Cunha,-22.9031091,-43.5665172
21311390,Luana Andrade,-22.8972469,-43.3261342
26545175,Marcos Vinicius Cardoso,-22.8164727,-43.4102319
26316139,Rebeca Camargo,-22.6940918,-43.5960845
23591500,João Guilherme Silveira,-22.9320426,-43.6655505
26011160,Lavínia Sales,-22.7523644,-43.4315071
24461593,Luiza Machado,-22.7994658,-43.038083
21941540,Davi Luiz Sampaio,-22.8181197,-43.2310619
25963650,Maria da Mota,-22.4124017,-42.9866519
25725731,Allana da Paz,-22.3916668,-43.2328033
23070410,Isabelly Fonseca,-22.8904346,-43.5770907
27251340,Arthur Correia,-22.5099959,-44.0795847
24722080,Sophia Costela,-22.8019204,-42.9669901
27210585,Lorena Alves,-22.4895076,-44.0805798
25926274,Lara Marques,-22.7116669,-43.132261
22211160,Elisa Moura,-22.9241763,-43.1754141
26115675,Benicio Pacheco,-22.7419836,-43.3933498
25625291,Raul Viana,-22.5228677,-43.1596196
24716041,José Machado,-22.8272883,-43.0637646
23032445,Alexandre Melo,-22.9614161,-43.6528631
23944060,Diego Novaes,-22.9619383,-44.4389191
21012110,Eloá Nascimento,-22.8262845,-43.2926018
21620050,Davi Lucca da Rosa,-22.8395069,-43.4051599
25525020,Marina Sá,-22.7977691,-43.3756625
26022147,Milena Pereira,-22.7255466,-43.4524402
25916472,Maria Júlia Jesus,-22.6566022,-43.0398345
23040257,Danilo Rezende,-22.9035842,-43.5662438
22725560,Eduardo Araújo,-22.9131659,-43.3755709
24370271,Ana Liz Gomes,-22.9320641,-43.1151651
26281260,Juan Brito,-22.7444308,-43.4743016
25730580,Maria Sophia Gomes,-22.4237292,-43.1214108
28633050,Maria Luiza Farias,-22.2531042,-42.5298895
21725560,Samuel da Luz,-22.852255,-43.455192
27240775,João Vitor Rodrigues,-22.4824902,-44.0614195
21842450,Giovanna Nascimento,-22.8734197,-43.4832123
21831340,Arthur Miguel Siqueira,-22.8903192,-43.4887117
22610390,Pedro Lucas Peixoto,-22.9986548,-43.2694141
25812490,Caleb Barbosa,-22.1148873,-43.1930796
23092310,Dom Freitas,-22.9307203,-43.5760963
26185015,Heloísa da Cruz,-22.7645391,-43.3996264
25725696,Isabela Machado,-22.4796996,-43.2690413
25237070,Thiago Câmara,-22.6784713,-43.2812997
21321480,Sara da Mata,-22.8871227,-43.3704053
26070278,André Cunha,-22.7081339,-43.4232306
23545054,Benjamim Pastor,-22.9635314,-43.7018335
26127172,Sophie Sousa,-22.7645391,-43.3996264
22780505,Liz Mendonça,-22.9500614,-43.3832891
26040510,Noah Vargas,-22.7140778,-43.44921
24737790,Raquel da Mata,-22.8473395,-42.9640828
23025010,João Miguel Ramos,-23.0019037,-43.6282062
26382142,Eloah Brito,-22.7106685,-43.5522256
26298390,Enrico Machado,-22.8358756,-43.6056383
21940030,Rafael da Rocha,-22.8117472,-43.1957743
25055240,Yan Caldeira,-22.7526765,-43.2844312
21231020,Marina Monteiro,-22.8304969,-43.32344
26051040,Otávio Cavalcanti,-22.6903367,-43.4593172
25975380,Caio da Mota,-22.4145906,-42.9498954
23580131,Valentina Santos,-22.9151994,-43.6367479
24752140,Júlia Souza,-22.8708945,-42.9819701
24840154,Asafe Camargo,-22.7145826,-42.8229145
23060708,Luna Farias,-22.9076157,-43.6063219
23918505,Lunna Rezende,-23.0330184,-44.1724786
27280370,Alexia Ribeiro,-22.5207568,-44.1353084
26530175,Ana Liz Duarte,-22.79584,-43.4126731
28051325,Marcos Vinicius Moura,-21.7557738,-41.3466181
23093248,Vinícius Fernandes,-22.9035842,-43.5662438
26178390,Emanuelly Mendonça,-22.7152745,-43.3792315
25650390,Alana Pereira,-22.5243749,-43.2226133
25635133,Marcela Costela,-22.5278417,-43.1792673
24717101,Ana Vitória Abreu,-22.8272883,-43.0637646
24315385,Larissa Cardoso,-22.9057046,-43.0692625
20551630,Mirella Siqueira,-22.9134978,-43.2534313
26271312,Murilo Nogueira,-22.7670409,-43.512028
22795048,Renan Marques,-22.8943967,-43.6386568
22772490,Maria Cecília Moura,-22.9510488,-43.3597108
26064600,Stephany Garcia,-22.7561319,-43.4607419
26190060,Julia Novais,-22.7401478,-43.3384978
21042650,Luiz Felipe Brito,-22.8626452,-43.2431883
20220730,Isis Duarte,-22.8996384,-43.2027379
27944705,Lucas Gabriel Sampaio,-22.3836705,-41.7827461
23823370,Evelyn Castro,-22.8666799,-43.8041588
24322500,Rodrigo Novais,-22.9056894,-43.0129699
24440590,Lívia Sousa,-22.8260464,-43.0553802
21371560,Arthur da Rocha,-22.8441229,-43.3317916
28010020,Asafe Souza,-21.7564352,-41.322178
27524592,Stephany Rocha,-22.4863797,-44.4874335
20211260,Guilherme Cassiano,-22.9124151,-43.1994259
25740130,Maria Luiza Campos,-22.3664778,-43.0777555
21555330,João Pedro Ribeiro,-22.8602073,-43.3676187
28635580,João Felipe da Rosa,-22.2489172,-42.5213498
25925561,Pedro Moura,-22.7116669,-43.132261
26383530,Carolina Farias,-22.7030402,-43.5708816
21862310,Ana Julia Santos,-22.845792,-43.4684163
26323340,Ana Beatriz Borges,-22.7106685,-43.5522256
21765500,Rafael Lima,-22.8974893,-43.4379036
23016220,Luna Novais,-22.9150602,-43.5355919
28623410,Lucca Teixeira,-22.3048848,-42.5389891
21615560,João Pedro Brito,-22.8564826,-43.3849845
21230410,Enzo Gabriel da Conceição,-22.8241795,-43.3233191
27263110,Lorena da Rocha,-22.5241788,-44.1196802
26574495,Ana Vitória Pires,-22.7796802,-43.4035627
27944751,Benicio Gomes,-22.3795232,-41.7931793
20251370,Benjamim Marques,-22.9187242,-43.1919455
22630230,Davi Azevedo,-23.0098915,-43.3582831
24451810,Davi Alves,-22.8246694,-43.0123574
21941190,Luiz Henrique Garcia,-22.8131901,-43.21182
25926282,Rodrigo Brito,-22.7116669,-43.132261
27255005,Maysa Borges,-22.5183486,-44.1011394
23575512,Renan Sales,-22.9202638,-43.6320026
27320150,André Fonseca,-22.5086688,-44.198133
26385240,Nicole Pastor,-22.7025123,-43.5521445
25510400,Alana Rezende,-22.7956571,-43.3715058
23820125,Maria Júlia Garcia,-22.8546693,-43.7838027
20771215,Anna Liz Pires,-22.895332,-43.2957776
